Date,Time,Latitude,Longitude,Type,Depth,Magnitude,Timestamp,Magnitude Category,DistanceFromRef
04/09/1989,09:22:35,-20.791,-178.703,Earthquake,593.1,6.0,1989-04-09T09:22:35.000+05:30,Moderate,17698.93783540155
04/15/1989,23:48:37,-13.723,171.926,Earthquake,601.9,7.8,1989-04-15T23:48:37.000+05:30,High,18249.02115115096
04/20/1989,06:53:33,2.968,126.4,Earthquake,94.3,8.9,1989-04-20T06:53:33.000+05:30,High,14048.740535228184
04/25/1989,03:11:17,-17.42,167.776,Earthquake,15.2,11.4,1989-04-25T03:11:17.000+05:30,High,17660.91417357911
05/15/1989,18:12:55,-16.643,-173.872,Earthquake,86.0,9.6,1989-05-15T18:12:55.000+05:30,High,18046.343206283054
05/18/1989,22:00:40,17.852,147.009,Earthquake,56.0,8.8,1989-05-18T22:00:40.000+05:30,High,15898.078727049993
05/21/1989,19:30:07,2.545,126.537,Earthquake,76.9,15.5,1989-05-21T19:30:07.000+05:30,High,14065.617774825594
05/27/1989,20:08:37,30.167,50.921,Earthquake,30.5,5.3,1989-05-27T20:08:37.000+05:30,Low,6335.262944828015
05/28/1989,15:19:07,-6.515,147.799,Earthquake,33.2,6.7,1989-05-28T15:19:07.000+05:30,High,16369.689800400056
06/12/1989,05:47:36,-15.283,167.572,Earthquake,247.1,7.2,1989-06-12T05:47:36.000+05:30,High,17835.175245814673
06/12/1989,13:11:52,-30.169,-178.918,Earthquake,82.1,8.7,1989-06-12T13:11:52.000+05:30,High,16658.493242120836
06/14/1989,10:17:35,12.875,143.351,Earthquake,126.2,6.1,1989-06-14T10:17:35.000+05:30,Moderate,15729.252880954697
07/08/1989,10:33:08,1.162,121.476,Earthquake,41.3,7.2,1989-07-08T10:33:08.000+05:30,High,13506.712587056714
08/03/1989,02:24:20,1.009,126.1,Earthquake,65.6,6.0,1989-08-03T02:24:20.000+05:30,Moderate,14020.95973676474
08/07/1989,14:49:28,-5.417,152.022,Earthquake,36.7,7.3,1989-08-07T14:49:28.000+05:30,High,16850.930417487034
08/10/1989,01:55:57,5.898,124.424,Earthquake,55.8,6.3,1989-08-10T01:55:57.000+05:30,Moderate,13812.233478065777
08/10/1989,11:46:29,5.977,124.379,Earthquake,44.4,7.8,1989-08-10T11:46:29.000+05:30,High,13806.647674494694
09/03/1989,00:19:38,25.54,125.263,Earthquake,37.6,6.6,1989-09-03T00:19:38.000+05:30,High,13498.367768255606
09/30/1989,04:16:46,-6.173,149.815,Earthquake,50.5,11.5,1989-09-30T04:16:46.000+05:30,High,16595.693594163145
10/18/1989,12:35:17,-10.183,161.113,Earthquake,69.2,6.5,1989-10-18T12:35:17.000+05:30,Moderate,17638.996976429164
10/18/1989,18:41:24,2.086,126.579,Earthquake,53.4,8.3,1989-10-18T18:41:24.000+05:30,High,14071.810359860876
10/20/1989,03:43:13,0.573,121.435,Earthquake,102.6,6.7,1989-10-20T03:43:13.000+05:30,High,13502.760909430815
11/01/1989,09:49:27,2.492,128.14,Earthquake,37.3,6.0,1989-11-01T09:49:27.000+05:30,Moderate,14243.788179053183
11/01/1989,11:47:00,-10.949,162.13,Earthquake,50.3,15.5,1989-11-01T11:47:00.000+05:30,High,17695.145346459925
11/01/1989,23:05:46,39.179,142.997,Earthquake,38.7,7.3,1989-11-01T23:05:46.000+05:30,High,14260.463109268345
11/06/1989,08:56:19,40.101,142.318,Earthquake,49.0,7.5,1989-11-06T08:56:19.000+05:30,High,14150.096936548134
11/06/1989,15:12:54,25.742,125.583,Earthquake,30.6,7.9,1989-11-06T15:12:54.000+05:30,High,13522.41918363286
11/06/1989,20:52:21,-11.315,162.435,Earthquake,39.2,9.6,1989-11-06T20:52:21.000+05:30,High,17702.57442832589
11/30/1989,08:58:34,-38.881,178.231,Earthquake,34.6,6.9,1989-11-30T08:58:34.000+05:30,High,15687.952627515295
12/01/1989,18:59:12,-14.457,167.271,Earthquake,216.2,6.4,1989-12-01T18:59:12.000+05:30,Moderate,17883.250956571148
12/02/1989,12:15:18,39.536,143.089,Earthquake,34.5,12.2,1989-12-02T12:15:18.000+05:30,High,14240.928448733814
12/08/1989,02:26:03,19.199,-104.44,Earthquake,66.8,6.5,1989-12-08T02:26:03.000+05:30,Moderate,11522.119746940263
12/08/1989,10:23:13,10.094,126.495,Earthquake,43.7,6.0,1989-12-08T10:23:13.000+05:30,Moderate,13992.95076711306
12/30/1989,12:38:11,-26.209,-70.507,Earthquake,32.1,7.0,1989-12-30T12:38:11.000+05:30,High,8070.457026553911
01/05/1990,13:03:44,-19.258,-69.529,Earthquake,108.7,6.2,1990-01-05T13:03:44.000+05:30,Moderate,7863.85167189547
01/10/1990,03:11:18,39.706,143.306,Earthquake,36.6,6.3,1990-01-10T03:11:18.000+05:30,Moderate,14242.810822956173
01/12/1990,15:28:15,4.979,126.508,Earthquake,61.9,9.5,1990-01-12T15:28:15.000+05:30,High,14049.272248632313
01/14/1990,21:04:03,-29.709,-177.467,Earthquake,58.3,10.5,1990-01-14T21:04:03.000+05:30,High,16700.70361575978
02/02/1990,18:53:40,-5.294,151.099,Earthquake,43.9,8.3,1990-02-02T18:53:40.000+05:30,High,16752.553556310493
02/10/1990,03:34:32,-18.756,-71.456,Earthquake,34.4,7.9,1990-02-10T03:34:32.000+05:30,High,8058.70381425329
02/20/1990,18:17:56,-21.559,170.437,Earthquake,160.8,7.5,1990-02-20T18:17:56.000+05:30,High,17402.889971989516
03/26/1990,22:47:17,9.253,125.606,Earthquake,39.2,5.9,1990-03-26T22:47:17.000+05:30,Moderate,13907.582605178772
04/02/1990,13:56:35,-32.672,-72.086,Earthquake,40.8,6.9,1990-04-02T13:56:35.000+05:30,High,8338.948598363339
04/04/1990,05:47:11,-16.179,-72.974,Earthquake,93.4,7.1,1990-04-04T05:47:11.000+05:30,High,8191.463942944435
04/07/1990,18:25:56,-18.049,168.126,Earthquake,36.3,7.2,1990-04-07T18:25:56.000+05:30,High,17624.912913351385
04/11/1990,06:38:10,-7.157,129.515,Earthquake,131.2,14.8,1990-04-11T06:38:10.000+05:30,High,14360.57682187688
04/20/1990,23:20:32,-6.27,151.178,Earthquake,51.9,13.1,1990-04-20T23:20:32.000+05:30,High,16741.637545878653
04/26/1990,15:39:23,-6.277,154.755,Earthquake,74.3,5.7,1990-04-26T15:39:23.000+05:30,Moderate,17128.030433015483
04/29/1990,05:43:41,-4.1,151.857,Earthquake,26.8,8.5,1990-04-29T05:43:41.000+05:30,High,16855.381334425998
05/01/1990,11:44:34,14.056,-91.69,Earthquake,41.0,7.1,1990-05-01T11:44:34.000+05:30,High,10189.834997059525
05/09/1990,04:42:50,-5.989,147.586,Earthquake,69.2,6.2,1990-05-09T04:42:50.000+05:30,Moderate,16356.415066511729
05/10/1990,08:14:35,-6.176,146.807,Earthquake,100.8,6.5,1990-05-10T08:14:35.000+05:30,Moderate,16268.050588756128
06/16/1990,04:53:43,27.998,127.976,Earthquake,27.0,5.1,1990-06-16T04:53:43.000+05:30,Low,13666.92597440676
06/25/1990,19:53:40,-3.458,131.0,Earthquake,33.5,11.2,1990-06-25T19:53:40.000+05:30,High,14556.45876168044
07/03/1990,07:45:20,-6.138,149.813,Earthquake,51.8,7.2,1990-07-03T07:45:20.000+05:30,High,16596.181791646886
07/11/1990,00:46:09,-12.67,166.894,Earthquake,96.5,15.0,1990-07-11T00:46:09.000+05:30,High,17996.730351360122
07/23/1990,05:27:08,9.481,-84.546,Earthquake,28.5,12.1,1990-07-23T05:27:08.000+05:30,High,9409.3946392052
08/15/1990,08:58:14,-31.003,-179.706,Earthquake,358.3,21.8,1990-08-15T08:58:14.000+05:30,High,16567.57088012973
08/16/1990,19:12:19,-11.167,161.963,Earthquake,31.8,8.9,1990-08-16T19:12:19.000+05:30,High,17667.113848279892
08/18/1990,13:38:17,26.979,101.154,Earthquake,12.3,6.4,1990-08-18T13:38:17.000+05:30,Moderate,11111.382937866876
08/20/1990,14:11:43,-11.246,161.919,Earthquake,43.5,9.7,1990-08-20T14:11:43.000+05:30,High,17658.49455316239
08/31/1990,00:13:57,12.006,140.616,Earthquake,52.0,8.9,1990-08-31T00:13:57.000+05:30,High,15468.679028230388
09/02/1990,13:05:07,-3.197,148.225,Earthquake,22.8,9.4,1990-09-02T13:05:07.000+05:30,High,16465.893694536662
09/03/1990,00:39:02,-3.14,148.174,Earthquake,51.6,13.9,1990-09-03T00:39:02.000+05:30,High,16460.815440290724
09/08/1990,19:33:19,27.5,66.092,Earthquake,27.9,13.1,1990-09-08T19:33:19.000+05:30,High,7664.871817684831
09/09/1990,02:50:27,28.032,139.316,Earthquake,532.6,5.2,1990-09-09T02:50:27.000+05:30,Low,14679.651346069908
09/24/1990,01:58:02,-17.59,167.833,Earthquake,25.7,9.4,1990-09-24T01:58:02.000+05:30,High,17649.089592309814
09/30/1990,03:15:03,13.038,145.39,Earthquake,49.4,6.8,1990-09-30T03:15:03.000+05:30,High,15934.704620647191
10/02/1990,08:08:26,-17.617,167.799,Earthquake,19.8,7.1,1990-10-02T08:08:26.000+05:30,High,17644.552451028852
10/04/1990,23:48:31,-41.48,174.955,Earthquake,36.7,6.0,1990-10-04T23:48:31.000+05:30,Moderate,15374.872910561404
10/06/1990,02:41:15,-41.589,175.344,Earthquake,39.1,11.1,1990-10-06T02:41:15.000+05:30,High,15366.960944296956
10/06/1990,10:09:02,13.445,-92.058,Earthquake,41.3,6.8,1990-10-06T10:09:02.000+05:30,High,10230.108157757943
10/23/1990,04:08:00,-21.94,-179.39,Earthquake,591.9,5.3,1990-10-23T04:08:00.000+05:30,Low,17574.57382692725
10/23/1990,15:14:29,-5.604,153.925,Earthquake,58.8,6.8,1990-10-23T15:14:29.000+05:30,High,17054.063143163057
11/01/1990,04:03:19,-6.704,125.636,Earthquake,515.3,5.8,1990-11-01T04:03:19.000+05:30,Moderate,13938.911997418263
11/07/1990,14:36:28,5.643,125.247,Earthquake,77.8,6.5,1990-11-07T14:36:28.000+05:30,Moderate,13905.039863871843
11/11/1990,23:59:04,24.091,121.758,Earthquake,34.3,5.3,1990-11-11T23:59:04.000+05:30,Low,13200.760792147532
11/15/1990,04:48:12,3.982,97.324,Earthquake,30.4,12.0,1990-11-15T04:48:12.000+05:30,High,10819.958013710891
11/15/1990,05:18:46,3.909,97.291,Earthquake,53.5,11.8,1990-11-15T05:18:46.000+05:30,High,10816.369359954633
11/16/1990,14:43:52,-31.688,-178.605,Earthquake,82.9,11.1,1990-11-16T14:43:52.000+05:30,High,16488.484391980484
11/20/1990,20:17:40,-18.109,-174.667,Earthquake,60.4,18.4,1990-11-20T20:17:40.000+05:30,High,17918.76683051151
11/23/1990,00:56:09,-5.005,145.791,Earthquake,61.8,9.7,1990-11-23T00:56:09.000+05:30,High,16175.632995164482
11/25/1990,03:36:13,-23.78,-175.771,Earthquake,58.9,17.9,1990-11-25T03:36:13.000+05:30,High,17331.77639696829
12/02/1990,08:05:54,40.198,143.466,Earthquake,41.1,7.2,1990-12-02T08:05:54.000+05:30,High,14217.358437354867
12/08/1990,00:38:13,-6.67,147.415,Earthquake,78.8,6.6,1990-12-08T00:38:13.000+05:30,High,16324.881920378837
12/23/1990,17:48:40,-15.182,167.386,Earthquake,143.0,5.5,1990-12-23T17:48:40.000+05:30,Low,17830.869925378553
12/23/1990,21:03:04,-0.656,127.387,Earthquake,31.7,14.0,1990-12-23T21:03:04.000+05:30,High,14164.469131250497
12/26/1990,01:59:36,-0.668,127.337,Earthquake,38.7,14.0,1990-12-26T01:59:36.000+05:30,High,14158.897862770567
12/30/1990,07:01:07,-30.174,178.928,Earthquake,532.2,21.0,1990-12-30T07:01:07.000+05:30,High,16657.973662316374
12/31/1990,17:57:03,0.857,126.689,Earthquake,70.5,12.4,1990-12-31T17:57:03.000+05:30,High,14086.6434187858
01/01/1991,00:06:31,18.068,-105.847,Earthquake,35.0,7.2,1991-01-01T00:06:31.000+05:30,High,11680.64632125927
01/03/1991,20:38:38,1.973,126.731,Earthquake,83.6,11.0,1991-01-03T20:38:38.000+05:30,High,14089.02657804576
01/09/1991,08:41:49,-5.502,151.899,Earthquake,41.2,9.1,1991-01-09T08:41:49.000+05:30,High,16835.865440413232
01/10/1991,00:39:39,-5.482,151.85,Earthquake,19.6,14.1,1991-01-10T00:39:39.000+05:30,High,16830.91919868046
01/24/1991,21:36:27,33.821,141.412,Earthquake,66.2,15.4,1991-01-24T21:36:27.000+05:30,High,14510.37245470686
01/26/1991,00:19:13,-3.515,102.63,Earthquake,112.7,5.8,1991-01-26T00:19:13.000+05:30,Moderate,11409.249534657854
01/27/1991,09:25:31,-3.553,149.085,Earthquake,50.9,13.6,1991-01-27T09:25:31.000+05:30,High,16557.101933745842
01/28/1991,09:06:37,10.508,125.707,Earthquake,59.5,7.1,1991-01-28T09:06:37.000+05:30,High,13901.512889870615
02/23/1991,05:55:44,8.167,122.129,Earthquake,54.1,11.0,1991-02-23T05:55:44.000+05:30,High,13539.628072113179
03/29/1991,20:13:48,-3.959,-80.907,Earthquake,37.7,5.9,1991-03-29T20:13:48.000+05:30,Moderate,8998.880826660634
04/01/1991,16:54:28,-6.076,147.661,Earthquake,69.7,10.5,1991-04-01T16:54:28.000+05:30,High,16363.01465638991
04/11/1991,17:51:19,-11.036,166.787,Earthquake,46.5,9.6,1991-04-11T17:51:19.000+05:30,High,18107.82776178902
04/21/1991,11:17:46,-4.38,143.774,Earthquake,102.6,6.2,1991-04-21T11:17:46.000+05:30,Moderate,15961.609655126804
05/01/1991,04:32:06,-6.61,154.912,Earthquake,76.8,7.1,1991-05-01T04:32:06.000+05:30,High,17136.30053475041
05/06/1991,00:10:23,10.373,125.328,Earthquake,25.3,8.7,1991-05-06T00:10:23.000+05:30,High,13862.33601313212
07/01/1991,13:32:42,-15.797,-75.016,Earthquake,21.4,10.7,1991-07-01T13:32:42.000+05:30,High,8405.714175824576
07/05/1991,04:30:53,-9.585,114.673,Earthquake,53.7,9.7,1991-07-05T04:30:53.000+05:30,High,12710.257509797219
08/01/1991,05:22:20,-17.082,174.4,Earthquake,13.1,7.6,1991-08-01T05:22:20.000+05:30,High,18019.085121999906
08/04/1991,07:45:31,-0.912,-80.916,Earthquake,21.2,7.5,1991-08-04T07:45:31.000+05:30,High,8997.577765888558
08/16/1991,22:26:14,41.661167,-125.8455,Earthquake,2.549,12.76,1991-08-16T22:26:14.000+05:30,High,12892.412377121876
08/17/1991,22:17:10,41.679,-125.856,Earthquake,1.303,11.06,1991-08-17T22:17:10.000+05:30,High,12892.340250377314
08/24/1991,08:03:11,-14.607,166.869,Earthquake,83.5,10.2,1991-08-24T08:03:11.000+05:30,High,17841.737226229132
12/12/1991,15:41:34,-4.825,152.516,Earthquake,70.8,5.7,1991-12-12T15:41:34.000+05:30,Moderate,16915.886308293302
12/28/1991,05:08:29,-6.437,150.404,Earthquake,59.3,7.0,1991-12-28T05:08:29.000+05:30,High,16654.12503737251
01/24/1992,05:04:47,35.515,74.529,Earthquake,47.0,8.0,1992-01-24T05:04:47.000+05:30,High,8613.132177574123
02/05/1992,14:21:12,14.645,-92.591,Earthquake,75.8,6.2,1992-02-05T14:21:12.000+05:30,Moderate,10286.283435236204
02/09/1992,22:01:58,48.014,152.968,Earthquake,122.9,6.2,1992-02-09T22:01:58.000+05:30,Moderate,14074.447907823318
02/21/1992,14:42:29,-6.228,147.613,Earthquake,55.0,6.1,1992-02-21T14:42:29.000+05:30,Moderate,16354.965359294485
03/07/1992,18:37:13,-3.477,146.316,Earthquake,14.9,5.7,1992-03-07T18:37:13.000+05:30,Moderate,16252.037126497547
03/08/1992,06:29:33,-5.724,150.215,Earthquake,119.1,9.9,1992-03-08T06:29:33.000+05:30,High,16648.059646740756
03/17/1992,06:44:02,14.459,-92.867,Earthquake,59.5,5.6,1992-03-17T06:44:02.000+05:30,Moderate,10316.233504979265
05/06/1992,08:52:50,-0.294,126.103,Earthquake,82.0,10.5,1992-05-06T08:52:50.000+05:30,High,14021.952313450145
05/12/1992,14:47:45,-23.741,-175.931,Earthquake,48.4,17.9,1992-05-12T14:47:45.000+05:30,High,17338.9297971824
05/15/1992,08:08:03,41.019,72.429,Earthquake,49.5,8.6,1992-05-15T08:08:03.000+05:30,High,8543.560736807454
05/17/1992,21:36:00,-6.463,153.237,Earthquake,32.2,7.1,1992-05-17T21:36:00.000+05:30,High,16959.86968238942
05/21/1992,13:52:38,31.127,141.758,Earthquake,22.7,9.5,1992-05-21T13:52:38.000+05:30,High,14705.15849310828
05/22/1992,01:20:40,-33.669,-71.942,Earthquake,44.3,6.4,1992-05-22T01:20:40.000+05:30,Moderate,8345.141151035932
06/03/1992,01:55:13,28.083,128.094,Earthquake,55.6,11.3,1992-06-03T01:55:13.000+05:30,High,13674.532589272272
06/14/1992,17:07:00,-26.538,-177.743,Earthquake,46.8,16.0,1992-06-14T17:07:00.000+05:30,High,17054.31461673768
06/28/1992,15:05:31,34.203,-116.827,Earthquake,3.634,91.295,1992-06-28T15:05:31.000+05:30,High,12444.490029339642
06/29/1992,00:07:05,-10.666,161.44,Earthquake,58.5,9.9,1992-06-29T00:07:05.000+05:30,High,17645.24988712069
06/29/1992,02:25:07,11.77,-87.507,Earthquake,56.9,6.8,1992-06-29T02:25:07.000+05:30,High,9736.16692821181
07/18/1992,06:57:11,-16.09,-177.456,Earthquake,430.9,8.5,1992-07-18T06:57:11.000+05:30,High,18204.31908586246
07/18/1992,21:18:57,39.324,143.011,Earthquake,36.7,8.1,1992-07-18T21:18:57.000+05:30,High,14251.017991376182
08/25/1992,02:07:13,-10.042,160.204,Earthquake,26.5,5.6,1992-08-25T02:07:13.000+05:30,Moderate,17557.0233897446
09/10/1992,20:10:57,-17.221,167.817,Earthquake,20.0,8.1,1992-09-10T20:10:57.000+05:30,High,17681.374727434064
09/16/1992,23:51:51,12.134,-87.616,Earthquake,55.9,7.2,1992-09-16T23:51:51.000+05:30,High,9748.380140131023
09/25/1992,14:15:39,12.306,-87.576,Earthquake,86.1,9.8,1992-09-25T14:15:39.000+05:30,High,9744.20314531944
10/18/1992,17:42:51,-6.74,105.602,Earthquake,37.4,6.6,1992-10-18T17:42:51.000+05:30,High,11730.114531528712
10/29/1992,07:24:28,-6.72,154.684,Earthquake,74.0,6.5,1992-10-29T07:24:28.000+05:30,Moderate,17108.9235183492
11/05/1992,06:09:40,-14.242,167.602,Earthquake,52.3,8.6,1992-11-05T06:09:40.000+05:30,High,17924.870169977024
11/10/1992,21:08:56,53.884,160.688,Earthquake,53.7,7.0,1992-11-10T21:08:56.000+05:30,High,13765.62994277332
11/25/1992,17:58:14,-13.538,166.344,Earthquake,59.8,8.7,1992-11-25T17:58:14.000+05:30,High,17887.02562565242
12/29/1992,21:17:32,-9.295,123.987,Earthquake,95.2,6.6,1992-12-29T21:17:32.000+05:30,High,13730.495226543171
01/19/1993,23:06:10,1.221,126.072,Earthquake,26.5,9.9,1993-01-19T23:06:10.000+05:30,High,14017.51290602056
02/03/1993,03:24:28,18.785,145.391,Earthquake,245.0,6.6,1993-02-03T03:24:28.000+05:30,High,15699.386749371506
02/15/1993,08:55:26,-12.505,166.387,Earthquake,128.8,7.0,1993-02-15T08:55:26.000+05:30,High,17968.598288199577
03/02/1993,06:12:06,-6.274,147.258,Earthquake,64.3,6.7,1993-03-02T06:12:06.000+05:30,High,16315.423162338628
04/09/1993,11:35:38,14.937,120.51,Earthquake,33.7,5.3,1993-04-09T11:35:38.000+05:30,Low,13273.969750060944
05/04/1993,00:09:33,-27.973,-176.67,Earthquake,58.8,5.6,1993-05-04T00:09:33.000+05:30,Moderate,16884.437025556486
05/26/1993,03:30:52,-5.522,151.832,Earthquake,37.7,8.4,1993-05-26T03:30:52.000+05:30,High,16828.17331428217
05/30/1993,17:13:20,1.559,127.248,Earthquake,94.6,10.8,1993-05-30T17:13:20.000+05:30,High,14147.539181707618
05/30/1993,22:34:04,-0.621,124.208,Earthquake,74.9,6.0,1993-05-30T22:34:04.000+05:30,Moderate,13811.04508564198
06/02/1993,20:42:53,-36.237,179.597,Earthquake,65.9,6.1,1993-06-02T20:42:53.000+05:30,Moderate,15985.501264700957
06/03/1993,20:16:27,9.595,126.512,Earthquake,55.5,6.1,1993-06-03T20:16:27.000+05:30,Moderate,14001.76343203217
06/25/1993,07:44:11,-28.835,-176.419,Earthquake,69.7,14.6,1993-06-25T07:44:11.000+05:30,High,16786.259039162127
06/28/1993,07:39:54,-28.787,-176.62,Earthquake,50.9,17.5,1993-06-28T07:39:54.000+05:30,High,16794.006127640037
07/07/1993,20:53:25,13.693,123.674,Earthquake,40.4,7.5,1993-07-07T20:53:25.000+05:30,High,13632.022171872613
07/17/1993,17:17:30,2.036,126.678,Earthquake,63.0,5.3,1993-07-17T17:17:30.000+05:30,Low,14082.95609196209
08/05/1993,11:53:19,-5.43,151.7,Earthquake,60.8,11.5,1993-08-05T11:53:19.000+05:30,High,16815.577617176354
08/08/1993,20:03:15,13.483,145.657,Earthquake,56.1,9.0,1993-08-08T20:03:15.000+05:30,High,15946.435357054102
09/29/1993,08:02:01,-6.122,147.601,Earthquake,95.7,5.5,1993-09-29T08:02:01.000+05:30,Low,16355.626699255328
11/01/1993,17:19:25,-10.065,161.21,Earthquake,117.6,6.5,1993-11-01T17:19:25.000+05:30,Moderate,17654.445255466846
11/07/1993,06:11:45,-21.983,-177.506,Earthquake,117.9,15.0,1993-11-07T06:11:45.000+05:30,High,17555.782679711476
11/10/1993,11:13:38,-15.344,-177.029,Earthquake,381.3,7.1,1993-11-10T11:13:38.000+05:30,High,18277.977661584624
12/31/1993,10:31:36,-6.53,148.518,Earthquake,75.4,8.1,1993-12-31T10:31:36.000+05:30,High,16447.525826902194
03/09/1994,23:50:24,-17.985,-178.257,Earthquake,590.9,7.3,1994-03-09T23:50:24.000+05:30,High,18006.18546343259
03/11/1994,10:04:45,-6.109,150.503,Earthquake,79.1,5.2,1994-03-11T10:04:45.000+05:30,Low,16671.77259226571
04/16/1994,15:16:35,1.877,127.382,Earthquake,99.5,6.5,1994-04-16T15:16:35.000+05:30,Moderate,14161.621117316468
04/27/1994,17:22:54,-5.758,154.128,Earthquake,64.7,7.7,1994-04-27T17:22:54.000+05:30,High,17072.665330059674
05/01/1994,21:26:10,10.816,-85.978,Earthquake,67.7,9.4,1994-05-01T21:26:10.000+05:30,High,9568.274805794914
05/10/1994,18:19:13,13.433,120.603,Earthquake,70.1,7.2,1994-05-10T18:19:13.000+05:30,High,13307.834803131149
06/03/1994,22:40:21,28.736,70.07,Earthquake,33.0,7.3,1994-06-03T22:40:21.000+05:30,High,8073.748287372063
07/24/1994,06:07:02,-5.726,153.983,Earthquake,50.6,8.2,1994-07-24T06:07:02.000+05:30,High,17057.668015152984
08/28/1994,06:24:13,-7.256,129.239,Earthquake,146.8,7.3,1994-08-28T06:24:13.000+05:30,High,14329.16203238923
09/02/1994,15:56:16,-3.309,130.79,Earthquake,39.1,19.0,1994-09-02T15:56:16.000+05:30,High,14534.023984027803
10/01/1994,14:54:29,-18.278,-178.475,Earthquake,645.4,13.3,1994-10-01T14:54:29.000+05:30,High,17975.845050442473
10/04/1994,13:51:11,43.682,147.576,Earthquake,60.0,6.8,1994-10-04T13:51:11.000+05:30,High,14190.861887570665
10/25/1994,04:37:45,1.83,126.023,Earthquake,40.9,10.1,1994-10-25T04:37:45.000+05:30,High,14010.756059986748
10/28/1994,09:06:52,-6.19,154.48,Earthquake,58.6,11.9,1994-10-28T09:06:52.000+05:30,High,17100.555891278822
12/06/1994,09:06:07,-15.316,-75.294,Earthquake,26.9,6.9,1994-12-06T09:06:07.000+05:30,High,8431.626358116315
12/08/1994,08:30:27,1.967,120.844,Earthquake,38.1,7.0,1994-12-08T08:30:27.000+05:30,High,13434.998383893095
12/25/1994,11:43:49,-30.085,-178.351,Earthquake,66.4,10.9,1994-12-25T11:43:49.000+05:30,High,16665.236065772355
12/28/1994,22:23:56,-32.961,179.862,Earthquake,54.4,16.3,1994-12-28T22:23:56.000+05:30,High,16349.96248327765
01/22/1995,12:04:48,-27.123,-176.512,Earthquake,81.2,17.1,1995-01-22T12:04:48.000+05:30,High,16976.18743422254
01/25/1995,19:00:34,-26.975,-176.548,Earthquake,51.5,14.9,1995-01-25T19:00:34.000+05:30,High,16992.971125412827
01/26/1995,05:16:51,-26.961,-176.538,Earthquake,47.2,6.8,1995-01-26T05:16:51.000+05:30,High,16994.383230080774
02/14/1995,17:40:16,29.269,139.174,Earthquake,418.7,9.3,1995-02-14T17:40:16.000+05:30,High,14600.674448423684
02/19/1995,04:03:15,40.591835,-125.75667,Earthquake,4.622,6.05,1995-02-19T04:03:15.000+05:30,Moderate,12936.652062632695
03/22/1995,19:43:30,-41.042,174.019,Earthquake,87.0,7.0,1995-03-22T19:43:30.000+05:30,High,15411.730030545783
03/22/1995,20:05:55,-36.267,-72.956,Earthquake,39.0,7.9,1995-03-22T20:05:55.000+05:30,High,8487.555301828646
03/23/1995,09:18:21,-36.272,-72.964,Earthquake,41.5,8.3,1995-03-23T09:18:21.000+05:30,High,8488.359820747912
05/21/1995,17:06:33,12.136,-87.935,Earthquake,51.7,7.8,1995-05-21T17:06:33.000+05:30,High,9783.05940264038
05/23/1995,07:20:19,-27.913,-176.33,Earthquake,64.3,8.7,1995-05-23T07:20:19.000+05:30,High,16886.72988185837
05/26/1995,03:11:17,12.115,57.939,Earthquake,62.4,9.0,1995-05-26T03:11:17.000+05:30,High,6531.0153524808175
05/27/1995,14:32:46,-23.936,-176.003,Earthquake,51.5,6.2,1995-05-27T14:32:46.000+05:30,Moderate,17318.827851823684
05/27/1995,14:35:38,-23.963,-175.875,Earthquake,85.2,17.3,1995-05-27T14:35:38.000+05:30,High,17313.6295736157
06/02/1995,15:45:09,-4.304,143.573,Earthquake,103.9,5.5,1995-06-02T15:45:09.000+05:30,Low,15940.305983132184
07/10/1995,02:42:33,12.379,141.689,Earthquake,56.4,7.0,1995-07-10T02:42:33.000+05:30,High,15570.961342423738
08/21/1995,22:33:26,-6.148,153.969,Earthquake,42.3,11.3,1995-08-21T22:33:26.000+05:30,High,17046.42779026623
09/22/1995,20:05:39,-10.072,160.804,Earthquake,42.6,8.9,1995-09-22T20:05:39.000+05:30,High,17614.461909997644
10/08/1995,22:20:50,-7.472,156.275,Earthquake,20.2,6.2,1995-10-08T22:20:50.000+05:30,Moderate,17256.477207652937
10/25/1995,22:01:29,-16.815,173.965,Earthquake,50.8,13.4,1995-10-25T22:01:29.000+05:30,High,18031.84475432717
10/26/1995,00:22:06,-17.217,173.849,Earthquake,74.4,15.2,1995-10-26T00:22:06.000+05:30,High,17985.62458933407
11/21/1995,18:17:05,-33.234,-71.947,Earthquake,41.9,5.7,1995-11-21T18:17:05.000+05:30,Moderate,8337.042686713814
11/25/1995,20:04:31,9.708,126.187,Earthquake,61.5,8.1,1995-11-25T20:04:31.000+05:30,High,13964.865628719592
01/31/1996,19:21:25,44.531,149.372,Earthquake,18.2,9.5,1996-01-31T19:21:25.000+05:30,High,14214.854188435147
03/05/1996,14:52:29,24.092,122.215,Earthquake,29.5,6.4,1996-03-05T14:52:29.000+05:30,Moderate,13245.684582570902
03/09/1996,15:19:40,-4.946,152.682,Earthquake,103.9,14.2,1996-03-09T15:19:40.000+05:30,High,16931.853038060173
06/04/1996,23:22:06,18.467,146.873,Earthquake,59.2,7.8,1996-06-04T23:22:06.000+05:30,High,15855.58528520036
07/05/1996,18:34:42,-10.112,160.898,Earthquake,82.6,9.8,1996-07-05T18:34:42.000+05:30,High,17621.64454639523
07/24/1996,20:15:41,41.90867,-126.23434,Earthquake,1.559,13.36,1996-07-24T20:15:41.000+05:30,High,12909.415943353997
